veh_ID;distance;total_accumulated_waiting_time;dep_time;arr_time;teleported
42430308-42437654_vt1.0;345.41386425365323;7.0;35;89;False
42430308-42437654_vt2.0;337.62919629137275;4.0;39;93;False
5481838621-5481838629_vt1.0;231.70225933865225;9.0;79;118;False
5481838621-5481838629_vt2.0;227.7321726529867;7.0;80;123;False
62915509-62915525_vt1.0;514.9446589241702;67.0;1;131;False
62915509-62915525_vt2.0;511.6930377915462;61.0;5;138;False
5458524666-62915525_vt1.0;528.5934825814795;58.0;26;149;False
42446668-593915305_vt1.0;322.6875306969774;27.0;85;150;False
5458524666-5481838629_vt1.0;564.746981222386;55.0;25;151;False
42446668-593915274_vt1.0;359.8520967886924;34.0;79;156;False
5458524666-5481838629_vt2.0;558.2092582838479;11.0;74;159;False
42446668-593915202_vt1.0;434.60194117114463;29.0;76;162;False
61275600-62915525_vt1.0;1127.5149027267348;50.0;1;167;False
42446668-593915305_vt2.0;312.3614820742049;0.0;137;177;False
42446668-593915274_vt2.0;355.3070433388697;0.0;134;179;False
42435644-593915305_vt1.0;781.2604771694504;69.0;15;180;False
593915213-593915305_vt1.0;1199.5884505979252;51.0;1;180;False
42435644-593915305_vt2.0;771.2226681660393;57.0;19;184;False
593915267-593915274_vt2.0;732.2224864716122;60.0;18;186;False
593915267-593915274_vt1.0;732.7997354561887;66.0;14;188;False
593915213-62915525_vt1.0;1017.5902228863814;60.0;14;189;False
593915213-593915305_vt2.0;1196.8129437770726;38.0;5;197;False
593915267-593915305_vt1.0;842.6036612696591;93.0;7;198;False
593915213-593915274_vt1.0;1084.671126571065;61.0;8;202;False
593915267-593915305_vt2.0;843.0870629874067;81.0;11;209;False
42443804-42446977_vt1.0;681.0269568580857;44.0;70;211;False
593915213-593915274_vt2.0;1083.7900663241865;53.0;11;212;False
42435644-593915274_vt1.0;810.8926377532382;117.0;8;233;False
42424098-42449982_vt1.0;354.3114515344088;16.0;160;236;False
42448390-42455963_vt1.0;522.548424143611;60.0;94;236;False
4215909068-42442961_vt1.0;528.4935907387753;27.0;136;238;False
42430308-42435644_vt1.0;1153.8365339077193;62.0;28;239;False
42446668-593915202_vt2.0;436.52756807448276;50.0;130;240;False
42430308-593915202_vt1.0;1355.1535301938538;54.0;15;240;False
4215909068-42424089_vt1.0;597.98583877492;35.0;130;240;False
4215909068-42443618_vt1.0;341.75827808983826;47.0;147;240;False
42448390-42455963_vt2.0;511.7467122945917;58.0;98;242;False
4215909068-42449982_vt1.0;636.8850867328313;43.0;123;244;False
42430308-593915202_vt2.0;1350.7466582140335;44.0;18;244;False
42435644-593915274_vt2.0;804.2551100425408;108.0;12;244;False
4215909068-42442961_vt2.0;518.6391027928219;25.0;140;245;False
42435644-593915202_vt1.0;888.8899270795547;130.0;1;246;False
42430308-42435644_vt2.0;1151.3307753959123;58.0;32;247;False
4215909068-42443618_vt2.0;337.5950999422138;47.0;150;247;False
4215909068-42424089_vt2.0;597.5667225393915;29.0;133;249;False
4215909068-42449982_vt2.0;627.4414679621616;38.0;127;250;False
42435644-593915202_vt2.0;876.1028588693418;119.0;5;250;False
42443804-561042200_vt1.0;767.1065494099917;111.0;34;250;False
42443804-42443950_vt1.0;792.9882380515095;126.0;27;253;False
42431563-42440966_vt1.0;611.3887852405187;20.0;157;253;False
4215909068-42455963_vt1.0;496.7291776527022;49.0;143;256;False
4215909068-42455963_vt2.0;485.81323856919335;48.0;144;258;False
42443804-561042200_vt2.0;763.3081001618094;107.0;38;261;False
42431563-42440966_vt2.0;605.5430876163311;19.0;161;262;False
42443804-42443950_vt2.0;783.3144022604567;117.0;31;264;False
4215909068-42443618_vt1.1;333.6811271813993;0.0;228;266;False
61275600-62915525_vt2.0;1123.3645035315817;120.0;5;269;False
4207932666-42453545_vt1.0;541.9419317835146;35.0;175;271;False
42430308-42443950_vt2.0;598.6887452051094;44.0;144;275;False
